commercial_area_code,business_type,time_band,demand_level
3110891,KOREAN_FOOD,TIME_14_17,HIGH
3110891,KOREAN_FOOD,TIME_17_21,HIGH
3110891,KOREAN_FOOD,TIME_21_24,LOW
3110891,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110891,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110891,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110891,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110891,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110891,CAFE_BEVERAGE,TIME_21_24,LOW
3110892,KOREAN_FOOD,TIME_00_06,LOW
3110892,KOREAN_FOOD,TIME_06_11,LOW
3110892,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110892,KOREAN_FOOD,TIME_14_17,MEDIUM
3110892,KOREAN_FOOD,TIME_17_21,HIGH
3110892,KOREAN_FOOD,TIME_21_24,MEDIUM
3110892,CHICKEN,TIME_00_06,LOW
3110892,CHICKEN,TIME_06_11,CLOSED
3110892,CHICKEN,TIME_11_14,CLOSED
3110892,CHICKEN,TIME_14_17,LOW
3110892,CHICKEN,TIME_17_21,VERY_HIGH
3110892,CHICKEN,TIME_21_24,VERY_HIGH
3110892,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110892,CAFE_BEVERAGE,TIME_06_11,LOW
3110892,CAFE_BEVERAGE,TIME_11_14,HIGH
3110892,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110892,CAFE_BEVERAGE,TIME_17_21,HIGH
3110892,CAFE_BEVERAGE,TIME_21_24,LOW
3110892,BAKERY,TIME_00_06,CLOSED
3110892,BAKERY,TIME_06_11,MEDIUM
3110892,BAKERY,TIME_11_14,HIGH
3110892,BAKERY,TIME_14_17,HIGH
3110892,BAKERY,TIME_17_21,HIGH
3110892,BAKERY,TIME_21_24,MEDIUM
3110893,KOREAN_FOOD,TIME_00_06,LOW
3110893,KOREAN_FOOD,TIME_06_11,MEDIUM
3110893,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110893,KOREAN_FOOD,TIME_14_17,MEDIUM
3110893,KOREAN_FOOD,TIME_17_21,MEDIUM
3110893,KOREAN_FOOD,TIME_21_24,LOW
3110895,KOREAN_FOOD,TIME_00_06,LOW
3110895,KOREAN_FOOD,TIME_06_11,CLOSED
3110895,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110895,KOREAN_FOOD,TIME_14_17,MEDIUM
3110895,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110895,KOREAN_FOOD,TIME_21_24,MEDIUM
3110895,CHINESE_FOOD,TIME_00_06,LOW
3110895,CHINESE_FOOD,TIME_06_11,CLOSED
3110895,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3110895,CHINESE_FOOD,TIME_14_17,HIGH
3110895,CHINESE_FOOD,TIME_17_21,VERY_HIGH
3110895,CHINESE_FOOD,TIME_21_24,LOW
3110895,JAPANESE_FOOD,TIME_00_06,LOW
3110895,JAPANESE_FOOD,TIME_06_11,CLOSED
3110895,JAPANESE_FOOD,TIME_11_14,HIGH
3110895,JAPANESE_FOOD,TIME_14_17,MEDIUM
3110895,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3110895,JAPANESE_FOOD,TIME_21_24,MEDIUM
3110895,WESTERN_FOOD,TIME_00_06,LOW
3110895,WESTERN_FOOD,TIME_06_11,LOW
3110895,WESTERN_FOOD,TIME_11_14,HIGH
3110895,WESTERN_FOOD,TIME_14_17,MEDIUM
3110895,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3110895,WESTERN_FOOD,TIME_21_24,MEDIUM
3110895,CHICKEN,TIME_00_06,CLOSED
3110895,CHICKEN,TIME_06_11,CLOSED
3110895,CHICKEN,TIME_11_14,LOW
3110895,CHICKEN,TIME_14_17,LOW
3110895,CHICKEN,TIME_17_21,VERY_HIGH
3110895,CHICKEN,TIME_21_24,VERY_HIGH
3110895,FAST_FOOD,TIME_00_06,CLOSED
3110895,FAST_FOOD,TIME_06_11,CLOSED
3110895,FAST_FOOD,TIME_11_14,VERY_HIGH
3110895,FAST_FOOD,TIME_14_17,MEDIUM
3110895,FAST_FOOD,TIME_17_21,VERY_HIGH
3110895,FAST_FOOD,TIME_21_24,LOW
3110895,BUNSIK,TIME_00_06,CLOSED
3110895,BUNSIK,TIME_06_11,LOW
3110895,BUNSIK,TIME_11_14,VERY_HIGH
3110895,BUNSIK,TIME_14_17,MEDIUM
3110895,BUNSIK,TIME_17_21,VERY_HIGH
3110895,BUNSIK,TIME_21_24,LOW
3110895,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110895,CAFE_BEVERAGE,TIME_06_11,LOW
3110895,CAFE_BEVERAGE,TIME_11_14,HIGH
3110895,CAFE_BEVERAGE,TIME_14_17,HIGH
3110895,CAFE_BEVERAGE,TIME_17_21,HIGH
3110895,CAFE_BEVERAGE,TIME_21_24,LOW
3110896,KOREAN_FOOD,TIME_00_06,CLOSED
3110896,KOREAN_FOOD,TIME_06_11,CLOSED
3110896,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110896,KOREAN_FOOD,TIME_14_17,MEDIUM
3110896,KOREAN_FOOD,TIME_17_21,HIGH
3110896,KOREAN_FOOD,TIME_21_24,LOW
3110896,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110896,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110896,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110896,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110896,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110896,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110897,KOREAN_FOOD,TIME_00_06,CLOSED
3110897,KOREAN_FOOD,TIME_06_11,CLOSED
3110897,KOREAN_FOOD,TIME_11_14,HIGH
3110897,KOREAN_FOOD,TIME_14_17,MEDIUM
3110897,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110897,KOREAN_FOOD,TIME_21_24,MEDIUM
3110897,BUNSIK,TIME_00_06,CLOSED
3110897,BUNSIK,TIME_06_11,MEDIUM
3110897,BUNSIK,TIME_11_14,VERY_HIGH
3110897,BUNSIK,TIME_14_17,HIGH
3110897,BUNSIK,TIME_17_21,HIGH
3110897,BUNSIK,TIME_21_24,CLOSED
3110900,KOREAN_FOOD,TIME_00_06,LOW
3110900,KOREAN_FOOD,TIME_06_11,LOW
3110900,KOREAN_FOOD,TIME_11_14,HIGH
3110900,KOREAN_FOOD,TIME_14_17,MEDIUM
3110900,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110900,KOREAN_FOOD,TIME_21_24,MEDIUM
3110900,JAPANESE_FOOD,TIME_00_06,CLOSED
3110900,JAPANESE_FOOD,TIME_06_11,CLOSED
3110900,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110900,JAPANESE_FOOD,TIME_14_17,MEDIUM
3110900,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3110900,JAPANESE_FOOD,TIME_21_24,LOW
3110900,BUNSIK,TIME_00_06,LOW
3110900,BUNSIK,TIME_06_11,HIGH
3110900,BUNSIK,TIME_11_14,HIGH
3110900,BUNSIK,TIME_14_17,MEDIUM
3110900,BUNSIK,TIME_17_21,HIGH
3110900,BUNSIK,TIME_21_24,LOW
3110900,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110900,CAFE_BEVERAGE,TIME_06_11,LOW
3110900,CAFE_BEVERAGE,TIME_11_14,HIGH
3110900,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110900,CAFE_BEVERAGE,TIME_17_21,HIGH
3110900,CAFE_BEVERAGE,TIME_21_24,LOW
3110901,KOREAN_FOOD,TIME_00_06,CLOSED
3110901,KOREAN_FOOD,TIME_06_11,CLOSED
3110901,KOREAN_FOOD,TIME_11_14,MEDIUM
3110901,KOREAN_FOOD,TIME_14_17,MEDIUM
3110901,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110901,KOREAN_FOOD,TIME_21_24,HIGH
3110901,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110901,CAFE_BEVERAGE,TIME_06_11,LOW
3110901,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110901,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110901,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110901,CAFE_BEVERAGE,TIME_21_24,LOW
3110902,KOREAN_FOOD,TIME_00_06,CLOSED
3110902,KOREAN_FOOD,TIME_06_11,LOW
3110902,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110902,KOREAN_FOOD,TIME_14_17,MEDIUM
3110902,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110902,KOREAN_FOOD,TIME_21_24,LOW
3110902,CHINESE_FOOD,TIME_00_06,CLOSED
3110902,CHINESE_FOOD,TIME_06_11,CLOSED
3110902,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3110902,CHINESE_FOOD,TIME_14_17,HIGH
3110902,CHINESE_FOOD,TIME_17_21,HIGH
3110902,CHINESE_FOOD,TIME_21_24,LOW
3110902,JAPANESE_FOOD,TIME_00_06,CLOSED
3110902,JAPANESE_FOOD,TIME_06_11,CLOSED
3110902,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110902,JAPANESE_FOOD,TIME_14_17,LOW
3110902,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3110902,JAPANESE_FOOD,TIME_21_24,LOW
3110902,CHICKEN,TIME_00_06,CLOSED
3110902,CHICKEN,TIME_06_11,CLOSED
3110902,CHICKEN,TIME_11_14,LOW
3110902,CHICKEN,TIME_14_17,MEDIUM
3110902,CHICKEN,TIME_17_21,VERY_HIGH
3110902,CHICKEN,TIME_21_24,VERY_HIGH
3110902,BUNSIK,TIME_00_06,CLOSED
3110902,BUNSIK,TIME_06_11,LOW
3110902,BUNSIK,TIME_11_14,VERY_HIGH
3110902,BUNSIK,TIME_14_17,HIGH
3110902,BUNSIK,TIME_17_21,HIGH
3110902,BUNSIK,TIME_21_24,LOW
3110902,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110902,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110902,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110902,CAFE_BEVERAGE,TIME_14_17,HIGH
3110902,CAFE_BEVERAGE,TIME_17_21,HIGH
3110902,CAFE_BEVERAGE,TIME_21_24,LOW
3110903,KOREAN_FOOD,TIME_00_06,CLOSED
3110903,KOREAN_FOOD,TIME_06_11,CLOSED
3110903,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110903,KOREAN_FOOD,TIME_14_17,HIGH
3110903,KOREAN_FOOD,TIME_17_21,HIGH
3110903,KOREAN_FOOD,TIME_21_24,LOW
3110903,BUNSIK,TIME_00_06,CLOSED
3110903,BUNSIK,TIME_06_11,MEDIUM
3110903,BUNSIK,TIME_11_14,VERY_HIGH
3110903,BUNSIK,TIME_14_17,MEDIUM
3110903,BUNSIK,TIME_17_21,HIGH
3110903,BUNSIK,TIME_21_24,CLOSED
3110903,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110903,CAFE_BEVERAGE,TIME_06_11,HIGH
3110903,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110903,CAFE_BEVERAGE,TIME_14_17,HIGH
3110903,CAFE_BEVERAGE,TIME_17_21,LOW
3110903,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110904,KOREAN_FOOD,TIME_00_06,CLOSED
3110904,KOREAN_FOOD,TIME_06_11,LOW
3110904,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110904,KOREAN_FOOD,TIME_14_17,MEDIUM
3110904,KOREAN_FOOD,TIME_17_21,HIGH
3110904,KOREAN_FOOD,TIME_21_24,LOW
3110904,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110904,CAFE_BEVERAGE,TIME_06_11,HIGH
3110904,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110904,CAFE_BEVERAGE,TIME_14_17,HIGH
3110904,CAFE_BEVERAGE,TIME_17_21,LOW
3110904,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110905,KOREAN_FOOD,TIME_00_06,CLOSED
3110905,KOREAN_FOOD,TIME_06_11,LOW
3110905,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110905,KOREAN_FOOD,TIME_14_17,LOW
3110905,KOREAN_FOOD,TIME_17_21,MEDIUM
3110905,KOREAN_FOOD,TIME_21_24,LOW
3110905,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110905,CAFE_BEVERAGE,TIME_06_11,LOW
3110905,CAFE_BEVERAGE,TIME_11_14,HIGH
3110905,CAFE_BEVERAGE,TIME_14_17,HIGH
3110905,CAFE_BEVERAGE,TIME_17_21,HIGH
3110905,CAFE_BEVERAGE,TIME_21_24,MEDIUM
3110907,KOREAN_FOOD,TIME_00_06,CLOSED
3110907,KOREAN_FOOD,TIME_06_11,LOW
3110907,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110907,KOREAN_FOOD,TIME_14_17,LOW
3110907,KOREAN_FOOD,TIME_17_21,MEDIUM
3110907,KOREAN_FOOD,TIME_21_24,LOW
3110907,BUNSIK,TIME_00_06,CLOSED
3110907,BUNSIK,TIME_06_11,LOW
3110907,BUNSIK,TIME_11_14,VERY_HIGH
3110907,BUNSIK,TIME_14_17,MEDIUM
3110907,BUNSIK,TIME_17_21,MEDIUM
3110907,BUNSIK,TIME_21_24,CLOSED
3110907,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110907,CAFE_BEVERAGE,TIME_06_11,LOW
3110907,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110907,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110907,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110907,CAFE_BEVERAGE,TIME_21_24,LOW
3110908,BUNSIK,TIME_00_06,CLOSED
3110908,BUNSIK,TIME_06_11,LOW
3110908,BUNSIK,TIME_11_14,VERY_HIGH
3110908,BUNSIK,TIME_14_17,MEDIUM
3110908,BUNSIK,TIME_17_21,VERY_HIGH
3110908,BUNSIK,TIME_21_24,CLOSED
3110908,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110908,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110908,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110908,CAFE_BEVERAGE,TIME_14_17,HIGH
3110908,CAFE_BEVERAGE,TIME_17_21,CLOSED
3110908,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110910,KOREAN_FOOD,TIME_00_06,CLOSED
3110910,KOREAN_FOOD,TIME_06_11,LOW
3110910,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110910,KOREAN_FOOD,TIME_14_17,LOW
3110910,KOREAN_FOOD,TIME_17_21,LOW
3110910,KOREAN_FOOD,TIME_21_24,CLOSED
3110912,KOREAN_FOOD,TIME_00_06,CLOSED
3110912,KOREAN_FOOD,TIME_06_11,CLOSED
3110912,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110912,KOREAN_FOOD,TIME_14_17,MEDIUM
3110912,KOREAN_FOOD,TIME_17_21,HIGH
3110912,KOREAN_FOOD,TIME_21_24,LOW
3110912,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110912,CAFE_BEVERAGE,TIME_06_11,HIGH
3110912,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110912,CAFE_BEVERAGE,TIME_14_17,HIGH
3110912,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110912,CAFE_BEVERAGE,TIME_21_24,LOW
3110912,BAKERY,TIME_00_06,CLOSED
3110912,BAKERY,TIME_06_11,LOW
3110912,BAKERY,TIME_11_14,VERY_HIGH
3110912,BAKERY,TIME_14_17,VERY_HIGH
3110912,BAKERY,TIME_17_21,MEDIUM
3110912,BAKERY,TIME_21_24,CLOSED
3110913,KOREAN_FOOD,TIME_00_06,CLOSED
3110913,KOREAN_FOOD,TIME_06_11,LOW
3110913,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110913,KOREAN_FOOD,TIME_14_17,LOW
3110913,KOREAN_FOOD,TIME_17_21,MEDIUM
3110913,KOREAN_FOOD,TIME_21_24,CLOSED
3110913,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110913,CAFE_BEVERAGE,TIME_06_11,HIGH
3110913,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110913,CAFE_BEVERAGE,TIME_14_17,HIGH
3110913,CAFE_BEVERAGE,TIME_17_21,LOW
3110913,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110915,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110915,CAFE_BEVERAGE,TIME_06_11,LOW
3110915,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110915,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110915,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110915,CAFE_BEVERAGE,TIME_21_24,LOW
3110916,KOREAN_FOOD,TIME_00_06,CLOSED
3110916,KOREAN_FOOD,TIME_06_11,CLOSED
3110916,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110916,KOREAN_FOOD,TIME_14_17,LOW
3110916,KOREAN_FOOD,TIME_17_21,HIGH
3110916,KOREAN_FOOD,TIME_21_24,LOW
3110916,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110916,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110916,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110916,CAFE_BEVERAGE,TIME_14_17,HIGH
3110916,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110916,CAFE_BEVERAGE,TIME_21_24,LOW
3110921,KOREAN_FOOD,TIME_00_06,CLOSED
3110921,KOREAN_FOOD,TIME_06_11,CLOSED
3110921,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110921,KOREAN_FOOD,TIME_14_17,MEDIUM
3110921,KOREAN_FOOD,TIME_17_21,HIGH
3110921,KOREAN_FOOD,TIME_21_24,LOW
3110921,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110921,CAFE_BEVERAGE,TIME_06_11,LOW
3110921,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110921,CAFE_BEVERAGE,TIME_14_17,HIGH
3110921,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110921,CAFE_BEVERAGE,TIME_21_24,MEDIUM
3110922,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110922,CAFE_BEVERAGE,TIME_06_11,LOW
3110922,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110922,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110922,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110922,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110925,KOREAN_FOOD,TIME_00_06,CLOSED
3110925,KOREAN_FOOD,TIME_06_11,CLOSED
3110925,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110925,KOREAN_FOOD,TIME_14_17,LOW
3110925,KOREAN_FOOD,TIME_17_21,MEDIUM
3110925,KOREAN_FOOD,TIME_21_24,LOW
3110925,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110925,CAFE_BEVERAGE,TIME_06_11,HIGH
3110925,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110925,CAFE_BEVERAGE,TIME_14_17,HIGH
3110925,CAFE_BEVERAGE,TIME_17_21,LOW
3110925,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110926,KOREAN_FOOD,TIME_00_06,CLOSED
3110926,KOREAN_FOOD,TIME_06_11,CLOSED
3110926,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110926,KOREAN_FOOD,TIME_14_17,LOW
3110926,KOREAN_FOOD,TIME_17_21,HIGH
3110926,KOREAN_FOOD,TIME_21_24,CLOSED
3110926,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110926,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110926,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110926,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110926,CAFE_BEVERAGE,TIME_17_21,LOW
3110926,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110927,KOREAN_FOOD,TIME_00_06,CLOSED
3110927,KOREAN_FOOD,TIME_06_11,LOW
3110927,KOREAN_FOOD,TIME_11_14,HIGH
3110927,KOREAN_FOOD,TIME_14_17,HIGH
3110927,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110927,KOREAN_FOOD,TIME_21_24,LOW
3110929,KOREAN_FOOD,TIME_00_06,CLOSED
3110929,KOREAN_FOOD,TIME_06_11,LOW
3110929,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110929,KOREAN_FOOD,TIME_14_17,LOW
3110929,KOREAN_FOOD,TIME_17_21,MEDIUM
3110929,KOREAN_FOOD,TIME_21_24,CLOSED
3110930,KOREAN_FOOD,TIME_00_06,CLOSED
3110930,KOREAN_FOOD,TIME_06_11,LOW
3110930,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110930,KOREAN_FOOD,TIME_14_17,LOW
3110930,KOREAN_FOOD,TIME_17_21,HIGH
3110930,KOREAN_FOOD,TIME_21_24,MEDIUM
3110930,BAKERY,TIME_00_06,CLOSED
3110930,BAKERY,TIME_06_11,MEDIUM
3110930,BAKERY,TIME_11_14,VERY_HIGH
3110930,BAKERY,TIME_14_17,HIGH
3110930,BAKERY,TIME_17_21,MEDIUM
3110930,BAKERY,TIME_21_24,LOW
3110931,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110931,CAFE_BEVERAGE,TIME_06_11,HIGH
3110931,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110931,CAFE_BEVERAGE,TIME_14_17,HIGH
3110931,CAFE_BEVERAGE,TIME_17_21,CLOSED
3110931,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110932,KOREAN_FOOD,TIME_00_06,CLOSED
3110932,KOREAN_FOOD,TIME_06_11,LOW
3110932,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110932,KOREAN_FOOD,TIME_14_17,LOW
3110932,KOREAN_FOOD,TIME_17_21,MEDIUM
3110932,KOREAN_FOOD,TIME_21_24,CLOSED
3110934,KOREAN_FOOD,TIME_00_06,CLOSED
3110934,KOREAN_FOOD,TIME_06_11,CLOSED
3110934,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110934,KOREAN_FOOD,TIME_14_17,MEDIUM
3110934,KOREAN_FOOD,TIME_17_21,HIGH
3110934,KOREAN_FOOD,TIME_21_24,LOW
3110934,CHINESE_FOOD,TIME_00_06,CLOSED
3110934,CHINESE_FOOD,TIME_06_11,CLOSED
3110934,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3110934,CHINESE_FOOD,TIME_14_17,LOW
3110934,CHINESE_FOOD,TIME_17_21,HIGH
3110934,CHINESE_FOOD,TIME_21_24,CLOSED
3110934,BUNSIK,TIME_00_06,CLOSED
3110934,BUNSIK,TIME_06_11,LOW
3110934,BUNSIK,TIME_11_14,VERY_HIGH
3110934,BUNSIK,TIME_14_17,HIGH
3110934,BUNSIK,TIME_17_21,HIGH
3110934,BUNSIK,TIME_21_24,CLOSED
3110934,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110934,CAFE_BEVERAGE,TIME_06_11,LOW
3110934,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110934,CAFE_BEVERAGE,TIME_14_17,MEDIUM
3110934,CAFE_BEVERAGE,TIME_17_21,LOW
3110934,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110936,KOREAN_FOOD,TIME_00_06,CLOSED
3110936,KOREAN_FOOD,TIME_06_11,LOW
3110936,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110936,KOREAN_FOOD,TIME_14_17,LOW
3110936,KOREAN_FOOD,TIME_17_21,MEDIUM
3110936,KOREAN_FOOD,TIME_21_24,LOW
3110936,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110936,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110936,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110936,CAFE_BEVERAGE,TIME_14_17,MEDIUM
3110936,CAFE_BEVERAGE,TIME_17_21,LOW
3110936,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110937,KOREAN_FOOD,TIME_00_06,CLOSED
3110937,KOREAN_FOOD,TIME_06_11,CLOSED
3110937,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110937,KOREAN_FOOD,TIME_14_17,LOW
3110937,KOREAN_FOOD,TIME_17_21,MEDIUM
3110937,KOREAN_FOOD,TIME_21_24,CLOSED
3110938,KOREAN_FOOD,TIME_00_06,CLOSED
3110938,KOREAN_FOOD,TIME_06_11,CLOSED
3110938,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110938,KOREAN_FOOD,TIME_14_17,LOW
3110938,KOREAN_FOOD,TIME_17_21,MEDIUM
3110938,KOREAN_FOOD,TIME_21_24,CLOSED
3110938,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110938,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110938,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110938,CAFE_BEVERAGE,TIME_14_17,HIGH
3110938,CAFE_BEVERAGE,TIME_17_21,LOW
3110938,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110939,KOREAN_FOOD,TIME_00_06,CLOSED
3110939,KOREAN_FOOD,TIME_06_11,LOW
3110939,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110939,KOREAN_FOOD,TIME_14_17,LOW
3110939,KOREAN_FOOD,TIME_17_21,HIGH
3110939,KOREAN_FOOD,TIME_21_24,MEDIUM
3110939,CHICKEN,TIME_00_06,LOW
3110939,CHICKEN,TIME_06_11,CLOSED
3110939,CHICKEN,TIME_11_14,VERY_HIGH
3110939,CHICKEN,TIME_14_17,LOW
3110939,CHICKEN,TIME_17_21,MEDIUM
3110939,CHICKEN,TIME_21_24,HIGH
3110939,FAST_FOOD,TIME_00_06,CLOSED
3110939,FAST_FOOD,TIME_06_11,CLOSED
3110939,FAST_FOOD,TIME_11_14,HIGH
3110939,FAST_FOOD,TIME_14_17,HIGH
3110939,FAST_FOOD,TIME_17_21,VERY_HIGH
3110939,FAST_FOOD,TIME_21_24,LOW
3110939,BUNSIK,TIME_00_06,CLOSED
3110939,BUNSIK,TIME_06_11,LOW
3110939,BUNSIK,TIME_11_14,VERY_HIGH
3110939,BUNSIK,TIME_14_17,MEDIUM
3110939,BUNSIK,TIME_17_21,HIGH
3110939,BUNSIK,TIME_21_24,LOW
3110939,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110939,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110939,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110939,CAFE_BEVERAGE,TIME_14_17,HIGH
3110939,CAFE_BEVERAGE,TIME_17_21,LOW
3110939,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110942,KOREAN_FOOD,TIME_00_06,CLOSED
3110942,KOREAN_FOOD,TIME_06_11,CLOSED
3110942,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110942,KOREAN_FOOD,TIME_14_17,LOW
3110942,KOREAN_FOOD,TIME_17_21,HIGH
3110942,KOREAN_FOOD,TIME_21_24,MEDIUM
3110942,CHINESE_FOOD,TIME_00_06,CLOSED
3110942,CHINESE_FOOD,TIME_06_11,CLOSED
3110942,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3110942,CHINESE_FOOD,TIME_14_17,MEDIUM
3110942,CHINESE_FOOD,TIME_17_21,HIGH
3110942,CHINESE_FOOD,TIME_21_24,CLOSED
